BV2 CONTROL (1),BV2 + TGFB (1),BV2 + IL10 (1),BV2 + LPS (1),BV2 CONTROL (2),BV2 + TGFB (2),BV2 + IL10 (2),BV2 + LPS (2),BV2 CONTROL (3),BV2 + TGFB (3),BV2 + IL10 (3),BV2 + LPS (3),BV2 CONTROL (4),BV2 + TGFB (4),BV2 + IL10 (4),BV2 + LPS (4),Student's T-test Significant BV2 + TGFB_BV2 CONTROL,Student's T-test significant,Student's T-test Significant BV2 + IL10_BV2 CONTROL,Student's T-test significant_,Student's T-test Significant BV2 + LPS_BV2 CONTROL,Student's T-test significant__,Peptides,Razor + unique peptides,Unique peptides,Score,MS/MS count,-Log Student's T-test p-value BV2 + TGFB_BV2 CONTROL,Student's T-test Difference BV2 + TGFB_BV2 CONTROL,Student's T-test Test statistic BV2 + TGFB_BV2 CONTROL,-Log Student's T-test p-value BV2 + IL10_BV2 CONTROL,Student's T-test Difference BV2 + IL10_BV2 CONTROL,Student's T-test Test statistic BV2 + IL10_BV2 CONTROL,-Log Student's T-test p-value BV2 + LPS_BV2 CONTROL,Student's T-test Difference BV2 + LPS_BV2 CONTROL,Student's T-test Test statistic BV2 + LPS_BV2 CONTROL,Majority protein IDs,Protein names,Gene names
15.97026348,16.15224457,16.63849258,16.7626667,15.95367336,15.98355007,15.91288948,16.40167999,16.23521042,16.48216248,16.78749466,16.74123001,16.40690231,16.17903519,16.29578781,16.41121292,,,,,+,BV2 + LPS_BV2 CONTROL,3,3,3,10.278,8,0.145647866,0.057735682,0.382780407,0.557846112,0.26715374,1.196056174,1.593710324,0.437685013,2.953851793,Q8BRF7;Q8BRF7-3;Q8BRF7-2,Sec1 family domain-containing protein 1,Scfd1
14.74072933,14.95041943,13.82396412,14.97862148,14.97951412,14.71451378,13.11111069,14.50053024,14.75295544,14.04073238,14.18386841,14.93142986,14.62793255,14.34318542,14.53740025,15.17566681,,,+,BV2 + IL10_BV2 CONTROL,,,1,1,1,-2,1,0.577189558,-0.263070107,-1.229996111,1.476013039,-0.861196995,-2.747130134,0.320959177,0.12127924,0.757249758,Q8BRH6,,B130006D01Rik
15.41890717,15.89033508,17.20132065,14.6546917,18.33459663,14.99564362,13.13747215,13.21232414,14.71792889,14.81848431,14.76788521,14.87589359,18.8338356,14.62434769,16.54494858,15.44537067,,,,,,,2,2,2,5.1744,4,0.814273172,-1.744114399,-1.634056961,0.462465638,-1.413410425,-1.025289133,1.039864332,-2.279247046,-2.009405878,Q9EQG9;Q8BSX8;Q9EQG9-2;Q9EQG9-3,Collagen type IV alpha-3-binding protein,Col4a3bp
14.653965,14.20541191,14.72115231,15.07714939,14.52460289,14.34096241,16.38196564,15.78777504,14.38855553,15.112216,15.13911152,14.58728123,14.4846344,14.89102459,14.83949947,12.75834751,,,,,,,2,2,2,2.3044,2,0.223236806,0.124464273,0.556360932,1.015397089,0.757492781,1.968753835,0.020804097,0.039698839,0.061149654,Q8BTB8;Q9CQ40,"39S ribosomal protein L49, mitochondrial",Mrpl49
16.30171013,15.43202019,15.84217834,14.87382889,16.44609833,14.87022018,16.75407791,16.41749001,14.89325428,14.81463242,17.28428268,14.52973557,15.30584812,15.1089325,15.08248138,15.56081009,,,,,,,7,7,7,16.508,12,0.844615065,-0.680276394,-1.684760584,0.351251052,0.504027367,0.816528414,0.289843219,-0.391261578,-0.695017355,Q8BTI8;Q8BTI8-2;Q8BTI8-3,Serine/arginine repetitive matrix protein 2,Srrm2
19.93272209,18.7879734,19.41365242,19.62034798,20.01644897,19.48445702,20.64605522,19.61030769,19.8577652,19.13671112,20.47437096,18.61151505,19.61219978,19.87309647,19.75823212,19.88894844,,,,,,,17,17,17,126.14,189,1.124509431,-0.53422451,-2.150309673,0.300420418,0.218293667,0.716334893,0.69514396,-0.422004223,-1.433250042,Q99K85;Q8BTJ1;Q3ULZ3;Q3U6K9,Phosphoserine aminotransferase,Psat1
17.36487007,16.32104683,15.77174759,18.84438705,16.99777412,16.12224197,17.57688332,19.76589203,16.95287704,15.61672115,14.9637537,18.73449707,16.34922981,14.97149849,16.67714119,18.71809769,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,2,2,2,2.0805,8,1.704939209,-1.158310652,-3.153497888,0.509314963,-0.668806314,-1.109939741,3.164672341,2.099530697,6.402173711,Q9CZU3;Q8BTX6;Q8BVK1;Q8BVI7;Q91YT4;Q6ZQK1,Superkiller viralicidic activity 2-like 2,Skiv2l2;mKIAA0052
14.73125362,13.27361965,16.24136925,13.06887817,13.31473732,14.09331703,16.29268074,16.83232117,16.35266495,13.64914989,15.02880096,16.41084862,15.85715485,16.52949142,15.8683157,15.73574066,,,,,,,1,1,1,3.0772,2,0.282346391,-0.677558184,-0.679801026,0.492612226,0.793838978,1.079945701,0.159235454,0.447994471,0.414311627,Q8BTZ7,Mannose-1-phosphate guanyltransferase beta,Gmppb
18.61155128,16.78110313,18.36076164,18.360075,18.86942482,18.73766899,18.19628525,18.04153061,18.23934746,18.26865196,19.36482811,17.94420815,17.38936234,18.28883934,18.19272614,18.06465912,,,,,,,21,21,21,60.186,114,0.189534142,-0.258355618,-0.482800704,0.237313437,0.251228809,0.586357638,0.207073197,-0.174803257,-0.521402194,Q8BU30;Q3UWS7,"Isoleucine--tRNA ligase, cytoplasmic",Iars
18.45723724,18.81937408,18.37928581,18.69706917,18.57148552,18.88199234,18.76629639,17.65130424,18.20485687,18.84340668,18.88825035,17.35543633,18.18393517,18.56588364,18.48439789,18.31809235,+,BV2 + TGFB_BV2 CONTROL,,,,,7,7,7,48.923,45,1.916499027,0.423285484,3.54672344,0.917705162,0.275178909,1.806476579,0.497309669,-0.348903179,-1.088401038,Q921F2;Q8BUM1;A0A087WRZ5;Q6VYI4;D2KPZ5;Q6VYI5;Q8BLD4;Q8R0B4;Q05C33;A0A087WR97;C9DT14;A0A087WQA5,TAR DNA-binding protein 43,Tardbp
17.21522903,16.41103172,17.19959641,18.03359413,17.1639843,16.80057144,16.99634171,18.33529472,16.36074448,16.75420952,18.0111618,17.55292511,16.39655495,17.07284355,14.41962528,18.05907059,,,,,+,BV2 + LPS_BV2 CONTROL,7,7,7,13.616,14,0.031053093,-0.02446413,-0.090291862,0.055317962,-0.12744689,-0.15698763,2.267140182,1.211092949,4.245681798,Q9QUJ7;Q8BW44;Q9QUJ7-2,Long-chain-fatty-acid--CoA ligase 4,Acsl4
15.93066788,15.70062923,15.97607136,15.60891914,16.77712631,13.57339478,15.84962463,16.11930656,16.61079407,16.21988678,16.67961693,16.27104378,15.77411747,16.03017044,16.21918678,15.42544556,,,,,,,2,2,2,4.5485,4,0.647315189,-0.892156124,-1.351509216,0.110745999,-0.092051506,-0.299152804,0.62122472,-0.416997671,-1.306556241,Q8BWZ3;Q8BWZ3-2;Q8BKI9;Q8BY54,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",Naa25
17.12867928,17.097229,17.4458065,16.87171364,17.51329613,16.86459732,19.01047897,17.47642899,17.61151505,17.00107765,18.34780312,16.87339592,17.05917549,17.99711418,16.87891388,16.63551903,,,,,,,10,10,10,21.659,14,0.112168434,-0.088161945,-0.302641246,0.562280668,0.592584133,1.20385505,0.799228922,-0.363902092,-1.608864472,Q8BX70;Q8BX70-2;Q8BX70-3,Vacuolar protein sorting-associated protein 13C,Vps13c
15.8775959,14.37782097,15.36987019,14.78856564,15.28872204,14.80559254,13.9839735,16.6983242,14.45558453,14.86655426,17.62905693,13.36930752,15.31695557,14.9186306,14.70033169,14.53563976,,,,,,,2,2,2,4.22,3,0.763579309,-0.492564917,-1.549000632,0.079737987,0.186093569,0.221208968,0.204600924,-0.386755228,-0.516004258,Q8BXZ1;A0A494BB11,Protein disulfide-isomerase TMX3,Tmx3
15.24974346,14.76999283,15.51008415,16.75642586,15.36197758,16.6456871,14.69363117,15.2502985,16.20460892,16.10105324,15.41894341,13.99838543,16.26124954,14.4671917,15.77707577,15.96029568,,,,,,,2,2,2,8.4752,2,0.181757057,-0.273413658,-0.465447519,0.54993052,-0.41946125,-1.182107717,0.166886318,-0.278043509,-0.431835577,Q8R323;Q8BY26,Replication factor C subunit 3,Rfc3
16.26541328,13.54385567,16.65717888,17.75636101,16.77930832,16.34002304,15.18797016,17.56115341,17.20132065,16.48436737,17.79709244,14.415308,16.90642166,14.86895275,16.04884911,16.11005592,,,,,,,2,2,2,4.574,10,1.067516631,-1.478816271,-2.055381865,0.256979252,-0.365343332,-0.627614235,0.157333831,-0.327396393,-0.409930753,Q8BY71;A2ATU9,Histone acetyltransferase type B catalytic subunit,Hat1
16.21593094,13.34240055,15.77597046,16.70967674,16.47620773,13.75132561,13.14254951,15.81728363,16.25607872,13.30923748,17.0106163,16.52752304,14.44096947,16.71879959,16.26451683,16.2881813,,,,,,,1,1,1,4.2904,8,0.828218267,-1.566855907,-1.657376628,0.115108709,-0.298883438,-0.309829368,0.425453899,0.488369465,0.957165988,Q8BZA9,"Fructose-2,6-bisphosphatase TIGAR",Tigar
15.33333015,14.31401634,15.864501,14.68769741,16.54114151,15.80057144,13.84027958,16.20785332,15.55557728,13.18138218,17.13480759,13.73574543,14.04464626,13.81015205,16.56292725,16.21243858,,,,,,,1,1,1,4.4903,5,0.698976788,-1.092143297,-1.439767279,0.218254581,0.481955051,0.545645657,0.070821087,-0.157740116,-0.198070434,Q91W86;Q8C027,Vacuolar protein sorting-associated protein 11 homolog,Vps11
17.27403259,16.27799606,17.81615829,17.46738243,18.22604561,17.7062397,17.46905327,17.64357376,18.64912987,16.62042046,18.52817917,16.44711494,16.82003021,17.72906303,18.11964035,16.98415184,,,,,,,7,7,7,18.74,30,0.544082345,-0.658879757,-1.171779066,0.19948426,0.2409482,0.504788163,0.568786459,-0.606753826,-1.215276909,Q8C0C7;E9PWY9;Q3U0Y9;Q8BXN0;Q8BJG2;Q4FJQ2,Phenylalanine--tRNA ligase alpha subunit,Farsa
16.42950439,15.85252953,15.0726347,15.54547691,15.96391201,15.49207211,14.2672224,15.68991566,14.60733032,14.38788223,14.05472851,14.56055546,15.80397987,14.82067776,14.04996586,15.1703167,,,+,BV2 + IL10_BV2 CONTROL,,,1,1,1,2.8108,2,0.50735636,-0.562891245,-1.106432615,1.579512406,-1.340043783,-2.928680246,0.445055318,-0.459615469,-0.993392583,Q8C0D5,Elongation factor Tu GTP-binding domain-containing protein 1,Eftud1
17.58571053,18.17191887,17.78972435,18.01486969,17.96893692,17.49630737,17.58717728,18.09866905,18.0941906,16.71639061,18.02388382,17.04771996,16.8147831,17.5110569,17.43045235,17.30099678,,,,,,,7,7,6,17.734,47,0.128743283,-0.141986847,-0.342773611,0.107568025,0.091904163,0.291332752,0.000292315,-0.000341415,-0.000879012,Q9QXX4;Q8C140;Q91YK1,Calcium-binding mitochondrial carrier protein Aralar2,Slc25a13
19.88464737,18.52523804,19.04532242,19.88182831,20.30463219,19.65702248,19.2557106,19.70299721,19.0177536,19.44604874,19.52863693,19.44576645,19.4342041,18.70336914,19.17279816,19.52177238,,,,,,,4,4,4,56.676,62,0.71804209,-0.577389717,-1.472120024,0.664939967,-0.409692287,-1.381724441,0.025767958,-0.022218227,-0.075340544,Q9CQR2;Q8C1L7,40S ribosomal protein S21,Rps21;mCG_6739
18.52711105,18.10303116,17.82382774,18.03321838,17.93732834,18.15896416,18.96036339,18.45643425,18.09517097,17.75127029,18.87981033,19.02712822,16.87435722,18.47781372,18.12489891,17.60153961,,,,,,,9,9,9,25.673,42,0.289003014,0.264277935,0.693316475,0.623674587,0.588733196,1.310789369,0.398457042,0.421088219,0.906677353,Q99MN1;Q8R2P8;Q8C292;Q8C1V4;Q8CFK5,Lysine--tRNA ligase,Kars
18.31207657,15.62064934,17.8302803,16.9569664,17.94991875,17.85148048,18.92755318,19.06712914,18.45695686,16.83614922,14.75363445,16.93755722,16.74701309,17.86894226,18.00497818,15.66522503,,,,,,,7,7,7,18.505,18,0.587440432,-0.822185993,-1.247902276,0.194465281,-0.487379789,-0.493726896,0.3854503,-0.709771872,-0.882087587,Q91VR2;Q8C2Q8;Q9D9D7;A2AKV2;A2AKV3;A2AKU9;Q9ERA8;A2AKV1,"ATP synthase subunit gamma, mitochondrial;ATP synthase subunit gamma",Atp5c1
14.65318871,12.77787209,11.3887167,12.61484814,23.03271484,11.9555769,14.50574589,15.23049927,12.51431942,11.81918144,15.03872776,13.25659466,13.06777,13.8050909,13.70791531,12.63383579,,,,,,,1,1,1,1.2155,3,0.615273915,-3.227567911,-1.296262918,0.361881415,-2.15672183,-0.837053587,0.418427838,-2.38305378,-0.944094588,Q8C2S0,Ubiquitin carboxyl-terminal hydrolase 44,Usp44
17.46291733,17.2334137,18.182724,18.5795002,17.46602821,18.76836586,17.3282547,18.04558945,18.4365654,18.97188568,19.03327179,18.16432762,18.72560501,18.79791451,18.33812714,18.33053207,,,,,,,5,5,5,37.147,22,0.345635002,0.420115948,0.805628565,0.158418843,0.197815418,0.412431604,0.312332988,0.257208347,0.740140483,Q8C5X6;Q91Z50;Q8R069;Q8C952;Q3TGH6;P39749;Q99M86,Flap endonuclease 1,Fen1
17.91823387,16.11278534,18.05165482,17.01127052,17.53062057,17.22270012,17.3303566,16.89557457,18.18446922,18.34866714,19.28145409,17.31530952,18.76752472,17.94638062,18.13901138,17.56502724,,,,,+,BV2 + LPS_BV2 CONTROL,16,16,14,89.377,54,0.587406051,-0.692578793,-1.247842308,0.075134462,0.100407124,0.209306345,1.622323708,-0.903416634,-3.004788653,Q9WUA3;Q8C605;Q9WUA3-2,"ATP-dependent 6-phosphofructokinase, platelet type;ATP-dependent 6-phosphofructokinase",Pfkp
19.53878784,18.82059097,19.88349915,19.83105278,19.96042061,19.28572655,19.88269424,19.46277809,19.08212852,20.5819664,20.23069572,19.05848885,18.40007973,19.8816185,20.32003403,18.9787159,,,,,,,8,8,8,55.35,92,0.334405932,0.397121429,0.783713685,1.250432329,0.83387661,2.361378705,0.081370121,0.087404728,0.225407265,Q9JHK5;Q8CAG6;Q8C6F4,Pleckstrin,Plek
18.02447891,13.74634743,15.30559826,18.19806099,18.16697693,12.60752678,18.30518913,18.63126183,18.17811012,13.83524132,14.52995586,17.46555138,13.55110264,14.82132149,18.20824432,13.10191059,+,BV2 + TGFB_BV2 CONTROL,,,,,1,1,1,-2,2,1.40488146,-3.227557898,-2.624169412,0.095476713,-0.392920256,-0.261238183,0.026199935,-0.130970955,-0.076568628,Q8C7W7;Q8C7W7-2,5 exonuclease Apollo,Dclre1b
17.6575985,18.25939369,18.67700386,18.45245934,17.14648819,18.72790146,18.27644157,17.75935555,17.93491173,18.51240921,18.13831139,17.76013565,17.45322227,18.54611778,18.44511986,17.76888275,+,BV2 + TGFB_BV2 CONTROL,+,BV2 + IL10_BV2 CONTROL,,,9,9,9,39.517,49,2.615318581,0.963400364,5.011339506,2.208199903,0.836163998,4.123550381,0.803529409,0.387153149,1.616069788,Q8C845;Q9D8Y0,EF-hand domain-containing protein D2,Efhd2
17.94483757,17.31061363,17.90089035,17.78129578,17.8178463,17.72320747,17.19729424,17.9740448,17.91555214,17.68339157,18.1606884,17.66427994,17.26279259,17.94272041,17.59236908,17.55794144,,,,,,,12,12,1,22.623,46,0.127546631,-0.070273876,-0.339907139,0.029433585,-0.022446632,-0.085727379,0.016910854,0.009133339,0.049915787,Q8CAQ8;Q8CAQ8-5,MICOS complex subunit Mic60,Immt
15.69443989,14.66650105,16.18972778,14.73951721,14.95760059,13.86487961,14.02224159,15.65418816,14.80720425,14.93405914,14.40586472,14.58821487,15.38805103,15.32527065,14.86234665,14.66705608,,,,,,,2,2,1,1.7862,3,0.671075698,-0.514146328,-1.392216635,0.275179017,-0.341778755,-0.665167459,0.412375523,-0.299579859,-0.932796797,Q9JIW9;Q8CCG5;F6QC68,Ras-related protein Ral-B,Ralb
16.9751091,16.79144287,16.57081985,16.53655052,17.61540031,16.41908836,14.93295288,16.39946175,16.91893387,16.41921997,17.01748276,17.0481472,16.6714859,16.81628418,16.9719696,16.39282036,,,,,,,6,6,6,21.884,18,0.966176194,-0.43372345,-1.887008484,0.598659525,-0.671926022,-1.267439608,0.899569865,-0.450987339,-1.776317814,Q8R050;Q8CCV1;Q8R050-2;Q3UL02;Q8BPH0,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,Gspt1
18.2778511,17.43786621,17.18824196,17.11390495,19.11677551,17.96369743,16.60936546,17.91986465,18.37318039,18.12807465,17.18243408,17.24646187,18.20871925,19.42375946,16.94042778,16.46919632,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,3,3,3,3.7872,5,0.216961257,-0.255782127,-0.542855445,3.031078981,-1.514014244,-6.040643867,1.938109875,-1.306774616,-3.587997419,Q8CE96;Q8CE96-4;Q8CE96-3,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,Trmt6
16.07817078,14.33084679,14.25554466,13.88826752,16.04435158,13.21207809,14.23174286,14.00105667,13.99850273,13.4287529,14.10489178,13.08529472,14.66277981,14.22278118,14.095397,14.13843155,,,,,+,BV2 + LPS_BV2 CONTROL,1,1,1,2.301,2,1.257432535,-1.397336483,-2.37318377,1.01714679,-1.02405715,-1.971660306,1.32678948,-1.417688608,-2.490652689,Q8CEW9;Q923D4,Splicing factor 3B subunit 5,Sf3b5
17.31212044,18.47353935,16.37068748,18.18761253,17.7635746,17.52321053,16.29176521,16.69615173,17.57983208,18.05165482,16.88357353,18.03198051,18.01148987,16.98013878,14.87537384,17.94752312,,,+,BV2 + IL10_BV2 CONTROL,,,3,3,3,14.89,43,0.09258333,0.090381622,0.253953916,1.855331655,-1.561404228,-3.43106019,0.045811602,0.049062729,0.131223613,Q8CFE6;Q8CD96,Sodium-coupled neutral amino acid transporter 2,Slc38a2
15.76603699,14.2651968,15.96339321,16.03593826,15.58308315,14.24527454,14.62450504,16.09928703,16.40302849,17.36144638,13.58324814,16.39434624,15.94395733,14.2419014,16.06324768,15.93039131,,,,,,,2,2,2,3.6608,2,0.51675447,-0.895571709,-1.123237529,0.677551989,-0.865427971,-1.40327692,0.419106998,0.190964222,0.945360159,Q8CFI7,DNA-directed RNA polymerase II subunit RPB2,Polr2b
16.55178261,16.18255043,15.66389179,15.94056606,18.12983704,16.38479996,15.45417118,13.86147976,16.68729401,16.35337067,14.17597198,16.72813225,16.51757622,14.26183033,15.90100861,16.39117622,,,+,BV2 + IL10_BV2 CONTROL,,,2,2,2,4.3341,3,0.930778603,-1.175984621,-1.828205962,1.653357721,-1.672861576,-3.060358423,0.825078344,-1.241283894,-1.652128437,Q8CGC6;Q8R2W6,RNA-binding protein 28,Rbm28
19.37449646,17.96132469,19.03466988,18.88187218,19.66447067,18.99821663,19.17431068,19.31731987,19.39878464,18.56543732,19.69481087,18.57666206,18.65665436,19.00632095,18.93554497,18.19137764,,,,,,,32,32,32,117.78,161,1.007768091,-0.640776634,-1.956081985,0.084190036,-0.063767433,-0.232634593,0.826264716,-0.531793594,-1.654111554,Q8CGC7;B9EIU1,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,Eprs
14.5450983,14.08381176,13.38537216,15.77280426,14.69288254,15.37595558,14.54259777,14.3119936,15.61651993,14.7710247,14.63416386,16.43250847,13.49346256,14.86650658,17.01617622,13.64926815,,,,,,,1,1,1,-2,1,0.139201258,0.187333822,0.367628855,0.131995734,0.30758667,0.350541026,0.237424025,0.454652786,0.586591716,Q8CH02,SURP and G-patch domain-containing protein 1,Sugp1
16.10349274,16.70913696,16.42798424,16.55818176,16.62013435,16.61396217,16.20168304,16.99865723,16.90630341,16.93755722,17.29068565,16.66108131,16.82264519,16.56979561,16.57657242,16.08959579,,,,,,,4,4,4,11.515,10,0.187020435,0.09446907,0.477208206,0.012620275,0.011087418,0.037426763,0.04880182,-0.036264896,-0.139376644,Q8CHP8;Q9CVY8,Phosphoglycolate phosphatase,Pgp
15.23251152,16.40738487,16.40600586,18.21271515,16.45281982,18.14673805,17.31052399,16.65885353,16.28554726,17.23229027,17.61597443,17.24887276,17.67865562,16.82214737,17.07890129,17.29598427,,,,,,,3,3,3,5.9554,5,0.551860903,0.739756584,1.185512649,0.574934204,0.690467834,1.226049206,0.783645415,0.94172287,1.582726889,Q8CHW4,Translation initiation factor eIF-2B subunit epsilon,Eif2b5
18.73449707,19.18393517,19.28068542,18.70215225,18.44285393,19.30509949,18.98462486,19.21722031,19.61331558,19.2617836,19.69703484,19.00519753,19.09612274,19.68133545,19.03689766,18.34520531,,,,,,,22,22,22,49.719,93,0.677359943,0.386341095,1.402949148,0.409367114,0.278113365,0.927167692,0.192292782,-0.154253483,-0.488920397,Q8CIH5,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",Plcg2
18.98981667,18.77423286,19.10236549,19.63995934,19.46199989,18.24209404,18.90721321,19.17716217,19.14457321,18.61909485,19.95020294,19.40773201,18.39535904,18.83913612,19.10454178,18.91701126,,,,,,,14,14,14,40.689,67,0.708391209,-0.379297733,-1.455756337,0.358688291,0.268143654,0.830902702,0.479855749,0.287528992,1.056902732,Q8JZQ9;Q8CIJ3,Eukaryotic translation initiation factor 3 subunit B,Eif3b
17.64758492,17.60385895,17.18126869,17.38186455,17.69995117,16.9202137,16.83713531,17.43518257,17.36717606,17.42053604,17.9675293,17.5508976,16.93318367,16.87819481,17.07294846,17.43867874,,,,,,,6,6,6,29.235,22,0.351989884,-0.206273079,-0.817959433,0.192122583,-0.147253513,-0.488543364,0.079883431,0.039681911,0.221583547,Q8CIN4,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,Pak2
14.81017017,13.96830654,14.17724419,13.40807056,14.6583786,14.89637947,15.11223602,16.15866852,14.52814865,15.01867867,15.30499268,15.70681953,15.42495346,14.69462967,14.60397434,12.73077297,,,,,,,2,2,2,1.6427,1,0.285215382,-0.210914135,-0.685634929,0.061241107,-0.055800915,-0.172816308,0.156969401,-0.354329824,-0.409090027,Q8JZN5;A0A0G2JDY4;A0A0G2JF25,"Acyl-CoA dehydrogenase family member 9, mitochondrial",Acad9
14.92981339,14.70005989,14.83486557,15.05468941,15.58469868,14.9275465,15.04183006,16.09197235,15.16239166,14.85038185,14.47236633,14.51994324,13.59980965,15.02838135,14.85914612,14.85306549,,,,,,,3,3,3,3.2431,3,0.046200512,0.057414055,0.132286592,0.012990609,-0.017126322,-0.038509301,0.228997972,0.310739279,0.568686591,Q8K0D5,"Elongation factor G, mitochondrial",Gfm1
16.20246887,15.29598427,16.88273811,16.6714859,16.13109398,15.46464539,14.93915081,15.74580574,16.70805931,13.32683468,17.00514221,17.16957283,16.7471447,16.35290527,16.35926819,16.6456871,,,,,,,1,1,1,8.1824,12,1.052659851,-1.337099314,-2.030675219,0.111389623,-0.150616884,-0.30073215,0.12264045,0.110946178,0.328105355,Q8K124,Pleckstrin homology domain-containing family O member 2,Plekho2
17.51414299,16.67796707,17.35043907,16.52190781,17.54766273,16.99766541,16.8621769,17.27129936,17.82444954,16.50034332,17.28635979,16.90747833,17.25201797,17.41781998,17.95492363,17.051548,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,5,5,5,18.082,30,1.466614175,-0.636119366,-2.7308031,0.279838669,-0.171093464,-0.674690715,1.641146068,-0.596509933,-3.038451191,Q8K157;Q3TZ44;Q3TSZ4,Aldose 1-epimerase,Galm
16.14581299,16.45162964,17.44685745,16.86495972,15.91967773,16.4936676,18.03617287,16.5561161,17.48085403,16.68811417,18.51167488,16.78825951,17.24479103,16.26519394,17.25700188,16.69397736,,,,,,,8,8,8,39.868,16,0.224407248,-0.22313261,-0.558870605,1.218150556,1.115142822,2.307047879,0.024221596,0.028044224,0.070935386,Q8K183,Pyridoxal kinase,Pdxk
18.94260597,19.30204582,19.61442947,19.81230927,19.09522247,19.03014946,19.39836884,19.19279861,19.09364891,19.09653473,20.16201782,18.40291214,18.2977314,19.33854103,19.26906204,19.3934536,,,+,BV2 + IL10_BV2 CONTROL,,,14,14,14,41.343,118,0.815383995,0.334515572,1.635915626,1.480023252,0.753667355,2.75410409,0.435984421,0.343066216,0.976671089,Q8K1B8;Q6NXZ9;A0A494B9W3,Fermitin family homolog 3,Fermt3
15.90011215,14.67719364,16.10386086,16.32616615,17.01006889,16.35823822,13.19999599,16.08909798,16.3064537,16.41187477,16.54714966,16.23195267,16.00081444,15.9688921,16.25637436,16.36739731,,,,,,,2,2,2,6.3718,1,0.419634825,-0.450312614,-0.946343424,0.420463468,-0.77751708,-0.947886531,0.070211701,-0.050708771,-0.196476413,Q8K224,N-acetyltransferase 10,Nat10
17.37067032,17.59921455,18.18785477,17.21038628,16.94443703,18.39422798,18.02518272,17.52343941,17.83898163,18.31491089,18.38675499,17.52756882,17.20848274,18.04841232,17.00864792,16.82699585,+,BV2 + TGFB_BV2 CONTROL,,,,,10,10,10,30.761,36,1.553188762,0.748548508,2.88218705,0.770364024,0.561467171,1.56041346,0.100354084,-0.068545341,-0.273443945,Q8K297,Procollagen galactosyltransferase 1,Colgalt1
19.33024788,18.65295029,19.26574707,19.07645035,19.22284126,18.80750656,18.8044529,19.50463295,19.30910301,18.8795414,20.48089218,18.49478531,19.14865112,19.11642075,19.29497528,18.90032959,+,BV2 + TGFB_BV2 CONTROL,,,,,12,12,12,60.968,70,1.994514125,-0.388606071,-3.696766808,0.234091047,0.208806038,0.579526273,0.566991303,-0.25866127,-1.212127555,Q8K2B3,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",Sdha
